student_id,university_id,university_name,city,state
500985,702,Carnegie Mellon University,Pittsburgh,PA
235008,702,Carnegie Mellon University,Pittsburgh,PA
521666,702,Carnegie Mellon University,Pittsburgh,PA
627972,702,Carnegie Mellon University,Pittsburgh,PA
522288,702,Carnegie Mellon University,Pittsburgh,PA
611784,702,Carnegie Mellon University,Pittsburgh,PA
594221,702,Carnegie Mellon University,Pittsburgh,PA
616198,702,Carnegie Mellon University,Pittsburgh,PA
609154,702,Carnegie Mellon University,Pittsburgh,PA
559035,702,Carnegie Mellon University,Pittsburgh,PA
569976,702,Carnegie Mellon University,Pittsburgh,PA
459702,702,Carnegie Mellon University,Pittsburgh,PA
603432,702,Carnegie Mellon University,Pittsburgh,PA
611035,702,Carnegie Mellon University,Pittsburgh,PA
617599,702,Carnegie Mellon University,Pittsburgh,PA
625044,702,Carnegie Mellon University,Pittsburgh,PA
569059,702,Carnegie Mellon University,Pittsburgh,PA
612415,702,Carnegie Mellon University,Pittsburgh,PA
613768,702,Carnegie Mellon University,Pittsburgh,PA
408119,702,Carnegie Mellon University,Pittsburgh,PA
570925,702,Carnegie Mellon University,Pittsburgh,PA
585251,702,Carnegie Mellon University,Pittsburgh,PA
611119,702,Carnegie Mellon University,Pittsburgh,PA
382890,702,Carnegie Mellon University,Pittsburgh,PA
538346,702,Carnegie Mellon University,Pittsburgh,PA
630720,702,Carnegie Mellon University,Pittsburgh,PA
644286,702,Carnegie Mellon University,Pittsburgh,PA
597926,702,Carnegie Mellon University,Pittsburgh,PA
517940,702,Carnegie Mellon University,Pittsburgh,PA
611486,702,Carnegie Mellon University,Pittsburgh,PA
511839,702,Carnegie Mellon University,Pittsburgh,PA
618611,702,Carnegie Mellon University,Pittsburgh,PA
388031,702,Carnegie Mellon University,Pittsburgh,PA
511840,702,Carnegie Mellon University,Pittsburgh,PA
287201,702,Carnegie Mellon University,Pittsburgh,PA
546307,702,Carnegie Mellon University,Pittsburgh,PA
528544,702,Carnegie Mellon University,Pittsburgh,PA
572866,702,Carnegie Mellon University,Pittsburgh,PA
590504,702,Carnegie Mellon University,Pittsburgh,PA
513345,702,Carnegie Mellon University,Pittsburgh,PA
510449,702,Carnegie Mellon University,Pittsburgh,PA
533646,702,Carnegie Mellon University,Pittsburgh,PA
479538,702,Carnegie Mellon University,Pittsburgh,PA
506511,702,Carnegie Mellon University,Pittsburgh,PA
416508,702,Carnegie Mellon University,Pittsburgh,PA
531573,702,Carnegie Mellon University,Pittsburgh,PA
548052,702,Carnegie Mellon University,Pittsburgh,PA
513763,702,Carnegie Mellon University,Pittsburgh,PA
448565,702,Carnegie Mellon University,Pittsburgh,PA
507322,702,Carnegie Mellon University,Pittsburgh,PA
524166,702,Carnegie Mellon University,Pittsburgh,PA
332848,702,Carnegie Mellon University,Pittsburgh,PA
510229,702,Carnegie Mellon University,Pittsburgh,PA
375411,702,Carnegie Mellon University,Pittsburgh,PA
523549,702,Carnegie Mellon University,Pittsburgh,PA
502163,702,Carnegie Mellon University,Pittsburgh,PA
531772,702,Carnegie Mellon University,Pittsburgh,PA
588295,702,Carnegie Mellon University,Pittsburgh,PA
556654,702,Carnegie Mellon University,Pittsburgh,PA
486694,702,Carnegie Mellon University,Pittsburgh,PA
478980,702,Carnegie Mellon University,Pittsburgh,PA
477116,702,Carnegie Mellon University,Pittsburgh,PA
587621,702,Carnegie Mellon University,Pittsburgh,PA
527680,702,Carnegie Mellon University,Pittsburgh,PA
543045,702,Carnegie Mellon University,Pittsburgh,PA
574376,702,Carnegie Mellon University,Pittsburgh,PA
585715,702,Carnegie Mellon University,Pittsburgh,PA
585887,702,Carnegie Mellon University,Pittsburgh,PA
536082,702,Carnegie Mellon University,Pittsburgh,PA
483086,702,Carnegie Mellon University,Pittsburgh,PA
509413,702,Carnegie Mellon University,Pittsburgh,PA
523310,702,Carnegie Mellon University,Pittsburgh,PA
532391,702,Carnegie Mellon University,Pittsburgh,PA
526357,702,Carnegie Mellon University,Pittsburgh,PA
428884,702,Carnegie Mellon University,Pittsburgh,PA
535476,702,Carnegie Mellon University,Pittsburgh,PA
576361,702,Carnegie Mellon University,Pittsburgh,PA
401808,702,Carnegie Mellon University,Pittsburgh,PA
520563,702,Carnegie Mellon University,Pittsburgh,PA
528871,702,Carnegie Mellon University,Pittsburgh,PA
524086,702,Carnegie Mellon University,Pittsburgh,PA
494053,702,Carnegie Mellon University,Pittsburgh,PA
563540,702,Carnegie Mellon University,Pittsburgh,PA
460028,702,Carnegie Mellon University,Pittsburgh,PA
532067,702,Carnegie Mellon University,Pittsburgh,PA
517663,702,Carnegie Mellon University,Pittsburgh,PA
444740,702,Carnegie Mellon University,Pittsburgh,PA
480191,702,Carnegie Mellon University,Pittsburgh,PA
509094,702,Carnegie Mellon University,Pittsburgh,PA
533046,702,Carnegie Mellon University,Pittsburgh,PA
538814,702,Carnegie Mellon University,Pittsburgh,PA
431426,702,Carnegie Mellon University,Pittsburgh,PA
517356,702,Carnegie Mellon University,Pittsburgh,PA
531705,702,Carnegie Mellon University,Pittsburgh,PA
478264,702,Carnegie Mellon University,Pittsburgh,PA
362540,702,Carnegie Mellon University,Pittsburgh,PA
543207,702,Carnegie Mellon University,Pittsburgh,PA
538766,702,Carnegie Mellon University,Pittsburgh,PA
530115,702,Carnegie Mellon University,Pittsburgh,PA
526859,702,Carnegie Mellon University,Pittsburgh,PA
541688,702,Carnegie Mellon University,Pittsburgh,PA
526524,702,Carnegie Mellon University,Pittsburgh,PA
521441,702,Carnegie Mellon University,Pittsburgh,PA
518438,702,Carnegie Mellon University,Pittsburgh,PA
524926,702,Carnegie Mellon University,Pittsburgh,PA
478672,702,Carnegie Mellon University,Pittsburgh,PA
539198,702,Carnegie Mellon University,Pittsburgh,PA
520379,702,Carnegie Mellon University,Pittsburgh,PA
551594,702,Carnegie Mellon University,Pittsburgh,PA
448539,702,Carnegie Mellon University,Pittsburgh,PA
537221,702,Carnegie Mellon University,Pittsburgh,PA
421809,702,Carnegie Mellon University,Pittsburgh,PA
518077,702,Carnegie Mellon University,Pittsburgh,PA
478767,702,Carnegie Mellon University,Pittsburgh,PA
531942,702,Carnegie Mellon University,Pittsburgh,PA
526888,702,Carnegie Mellon University,Pittsburgh,PA
558477,702,Carnegie Mellon University,Pittsburgh,PA
523291,702,Carnegie Mellon University,Pittsburgh,PA
478923,702,Carnegie Mellon University,Pittsburgh,PA
473046,702,Carnegie Mellon University,Pittsburgh,PA
548891,702,Carnegie Mellon University,Pittsburgh,PA
397255,702,Carnegie Mellon University,Pittsburgh,PA
409460,702,Carnegie Mellon University,Pittsburgh,PA
359225,702,Carnegie Mellon University,Pittsburgh,PA
540510,702,Carnegie Mellon University,Pittsburgh,PA
526711,702,Carnegie Mellon University,Pittsburgh,PA
558793,702,Carnegie Mellon University,Pittsburgh,PA
429140,702,Carnegie Mellon University,Pittsburgh,PA
518128,702,Carnegie Mellon University,Pittsburgh,PA
578938,702,Carnegie Mellon University,Pittsburgh,PA
232166,702,Carnegie Mellon University,Pittsburgh,PA
545569,702,Carnegie Mellon University,Pittsburgh,PA
557744,702,Carnegie Mellon University,Pittsburgh,PA
501016,702,Carnegie Mellon University,Pittsburgh,PA
530641,702,Carnegie Mellon University,Pittsburgh,PA
504855,702,Carnegie Mellon University,Pittsburgh,PA
530413,702,Carnegie Mellon University,Pittsburgh,PA
285374,702,Carnegie Mellon University,Pittsburgh,PA
479664,702,Carnegie Mellon University,Pittsburgh,PA
391407,702,Carnegie Mellon University,Pittsburgh,PA
413626,702,Carnegie Mellon University,Pittsburgh,PA
485116,702,Carnegie Mellon University,Pittsburgh,PA
428097,702,Carnegie Mellon University,Pittsburgh,PA
415458,702,Carnegie Mellon University,Pittsburgh,PA
369064,702,Carnegie Mellon University,Pittsburgh,PA
329065,702,Carnegie Mellon University,Pittsburgh,PA
424370,702,Carnegie Mellon University,Pittsburgh,PA
437967,702,Carnegie Mellon University,Pittsburgh,PA
430490,702,Carnegie Mellon University,Pittsburgh,PA
416309,702,Carnegie Mellon University,Pittsburgh,PA
394284,702,Carnegie Mellon University,Pittsburgh,PA
423938,702,Carnegie Mellon University,Pittsburgh,PA
366244,702,Carnegie Mellon University,Pittsburgh,PA
342862,702,Carnegie Mellon University,Pittsburgh,PA
479197,702,Carnegie Mellon University,Pittsburgh,PA
439337,702,Carnegie Mellon University,Pittsburgh,PA
421651,702,Carnegie Mellon University,Pittsburgh,PA
402723,702,Carnegie Mellon University,Pittsburgh,PA
265878,702,Carnegie Mellon University,Pittsburgh,PA
420178,702,Carnegie Mellon University,Pittsburgh,PA
383061,702,Carnegie Mellon University,Pittsburgh,PA
430933,702,Carnegie Mellon University,Pittsburgh,PA
414097,702,Carnegie Mellon University,Pittsburgh,PA
406305,702,Carnegie Mellon University,Pittsburgh,PA
418864,702,Carnegie Mellon University,Pittsburgh,PA
334360,702,Carnegie Mellon University,Pittsburgh,PA
411821,702,Carnegie Mellon University,Pittsburgh,PA
298816,702,Carnegie Mellon University,Pittsburgh,PA
417256,702,Carnegie Mellon University,Pittsburgh,PA
401134,702,Carnegie Mellon University,Pittsburgh,PA
442555,702,Carnegie Mellon University,Pittsburgh,PA
435550,702,Carnegie Mellon University,Pittsburgh,PA
435014,702,Carnegie Mellon University,Pittsburgh,PA
415317,702,Carnegie Mellon University,Pittsburgh,PA
343468,702,Carnegie Mellon University,Pittsburgh,PA
393905,702,Carnegie Mellon University,Pittsburgh,PA
418976,702,Carnegie Mellon University,Pittsburgh,PA
409912,702,Carnegie Mellon University,Pittsburgh,PA
428511,702,Carnegie Mellon University,Pittsburgh,PA
355594,702,Carnegie Mellon University,Pittsburgh,PA
418919,702,Carnegie Mellon University,Pittsburgh,PA
418916,702,Carnegie Mellon University,Pittsburgh,PA
409101,702,Carnegie Mellon University,Pittsburgh,PA
339113,702,Carnegie Mellon University,Pittsburgh,PA
423513,702,Carnegie Mellon University,Pittsburgh,PA
426495,702,Carnegie Mellon University,Pittsburgh,PA
405356,702,Carnegie Mellon University,Pittsburgh,PA
428074,702,Carnegie Mellon University,Pittsburgh,PA
430849,702,Carnegie Mellon University,Pittsburgh,PA
419994,702,Carnegie Mellon University,Pittsburgh,PA
391337,702,Carnegie Mellon University,Pittsburgh,PA
365597,702,Carnegie Mellon University,Pittsburgh,PA
412952,702,Carnegie Mellon University,Pittsburgh,PA
435218,702,Carnegie Mellon University,Pittsburgh,PA
406555,702,Carnegie Mellon University,Pittsburgh,PA
389870,702,Carnegie Mellon University,Pittsburgh,PA
435173,702,Carnegie Mellon University,Pittsburgh,PA
410879,702,Carnegie Mellon University,Pittsburgh,PA
377186,702,Carnegie Mellon University,Pittsburgh,PA
354261,702,Carnegie Mellon University,Pittsburgh,PA
401076,702,Carnegie Mellon University,Pittsburgh,PA
410043,702,Carnegie Mellon University,Pittsburgh,PA
308365,702,Carnegie Mellon University,Pittsburgh,PA
410788,702,Carnegie Mellon University,Pittsburgh,PA
324929,702,Carnegie Mellon University,Pittsburgh,PA
430049,702,Carnegie Mellon University,Pittsburgh,PA
405069,702,Carnegie Mellon University,Pittsburgh,PA
285205,702,Carnegie Mellon University,Pittsburgh,PA
427941,702,Carnegie Mellon University,Pittsburgh,PA
429309,702,Carnegie Mellon University,Pittsburgh,PA
448532,702,Carnegie Mellon University,Pittsburgh,PA
345555,702,Carnegie Mellon University,Pittsburgh,PA
410200,702,Carnegie Mellon University,Pittsburgh,PA
409939,702,Carnegie Mellon University,Pittsburgh,PA
360901,702,Carnegie Mellon University,Pittsburgh,PA
354327,702,Carnegie Mellon University,Pittsburgh,PA
349406,702,Carnegie Mellon University,Pittsburgh,PA
343187,702,Carnegie Mellon University,Pittsburgh,PA
332148,702,Carnegie Mellon University,Pittsburgh,PA
328105,702,Carnegie Mellon University,Pittsburgh,PA
327880,702,Carnegie Mellon University,Pittsburgh,PA
361240,702,Carnegie Mellon University,Pittsburgh,PA
264388,702,Carnegie Mellon University,Pittsburgh,PA
342607,702,Carnegie Mellon University,Pittsburgh,PA
269856,702,Carnegie Mellon University,Pittsburgh,PA
385289,702,Carnegie Mellon University,Pittsburgh,PA
320736,702,Carnegie Mellon University,Pittsburgh,PA
294565,702,Carnegie Mellon University,Pittsburgh,PA
378872,702,Carnegie Mellon University,Pittsburgh,PA
293584,702,Carnegie Mellon University,Pittsburgh,PA
343731,702,Carnegie Mellon University,Pittsburgh,PA
334564,702,Carnegie Mellon University,Pittsburgh,PA
305936,702,Carnegie Mellon University,Pittsburgh,PA
334988,702,Carnegie Mellon University,Pittsburgh,PA
340435,702,Carnegie Mellon University,Pittsburgh,PA
351310,702,Carnegie Mellon University,Pittsburgh,PA
347249,702,Carnegie Mellon University,Pittsburgh,PA
328478,702,Carnegie Mellon University,Pittsburgh,PA
349199,702,Carnegie Mellon University,Pittsburgh,PA
324369,702,Carnegie Mellon University,Pittsburgh,PA
299103,702,Carnegie Mellon University,Pittsburgh,PA
346194,702,Carnegie Mellon University,Pittsburgh,PA
329198,702,Carnegie Mellon University,Pittsburgh,PA
381520,702,Carnegie Mellon University,Pittsburgh,PA
1109608,704,Massachusetts Institute of Technology,Cambridge,MA
715836,704,Massachusetts Institute of Technology,Cambridge,MA
841555,704,Massachusetts Institute of Technology,Cambridge,MA
495744,704,Massachusetts Institute of Technology,Cambridge,MA
617599,704,Massachusetts Institute of Technology,Cambridge,MA
526405,704,Massachusetts Institute of Technology,Cambridge,MA
592440,704,Massachusetts Institute of Technology,Cambridge,MA
543240,704,Massachusetts Institute of Technology,Cambridge,MA
518136,704,Massachusetts Institute of Technology,Cambridge,MA
437949,704,Massachusetts Institute of Technology,Cambridge,MA
424370,704,Massachusetts Institute of Technology,Cambridge,MA
349346,704,Massachusetts Institute of Technology,Cambridge,MA
328149,704,Massachusetts Institute of Technology,Cambridge,MA
331304,704,Massachusetts Institute of Technology,Cambridge,MA
350247,704,Massachusetts Institute of Technology,Cambridge,MA
321064,704,Massachusetts Institute of Technology,Cambridge,MA
312062,704,Massachusetts Institute of Technology,Cambridge,MA
309675,704,Massachusetts Institute of Technology,Cambridge,MA
279273,704,Massachusetts Institute of Technology,Cambridge,MA
113555,704,Massachusetts Institute of Technology,Cambridge,MA
264977,704,Massachusetts Institute of Technology,Cambridge,MA
226960,704,Massachusetts Institute of Technology,Cambridge,MA
226263,704,Massachusetts Institute of Technology,Cambridge,MA
173162,704,Massachusetts Institute of Technology,Cambridge,MA
171196,704,Massachusetts Institute of Technology,Cambridge,MA
177564,704,Massachusetts Institute of Technology,Cambridge,MA
192802,704,Massachusetts Institute of Technology,Cambridge,MA
1313507,763,Stanford University,Stanford,CA
510454,763,Stanford University,Stanford,CA
620650,763,Stanford University,Stanford,CA
706176,763,Stanford University,Stanford,CA
743774,763,Stanford University,Stanford,CA
395050,763,Stanford University,Stanford,CA
700438,763,Stanford University,Stanford,CA
1313507,763,Stanford University,Stanford,CA
706176,763,Stanford University,Stanford,CA
1210198,763,Stanford University,Stanford,CA
689373,763,Stanford University,Stanford,CA
1019943,763,Stanford University,Stanford,CA
1184751,763,Stanford University,Stanford,CA
845673,763,Stanford University,Stanford,CA
672306,763,Stanford University,Stanford,CA
702783,763,Stanford University,Stanford,CA
951259,763,Stanford University,Stanford,CA
677224,763,Stanford University,Stanford,CA
607593,763,Stanford University,Stanford,CA
723512,763,Stanford University,Stanford,CA
709710,763,Stanford University,Stanford,CA
580985,763,Stanford University,Stanford,CA
1365152,763,Stanford University,Stanford,CA
1363744,763,Stanford University,Stanford,CA
1474622,763,Stanford University,Stanford,CA
1302216,763,Stanford University,Stanford,CA
689163,763,Stanford University,Stanford,CA
1200765,763,Stanford University,Stanford,CA
640797,763,Stanford University,Stanford,CA
1183695,763,Stanford University,Stanford,CA
419876,763,Stanford University,Stanford,CA
1343776,763,Stanford University,Stanford,CA
1083122,763,Stanford University,Stanford,CA
1072544,763,Stanford University,Stanford,CA
929101,763,Stanford University,Stanford,CA
1057004,763,Stanford University,Stanford,CA
1204801,763,Stanford University,Stanford,CA
541212,763,Stanford University,Stanford,CA
602635,763,Stanford University,Stanford,CA
1100220,763,Stanford University,Stanford,CA
1221689,763,Stanford University,Stanford,CA
713814,763,Stanford University,Stanford,CA
790981,763,Stanford University,Stanford,CA
1069362,763,Stanford University,Stanford,CA
857151,763,Stanford University,Stanford,CA
853277,763,Stanford University,Stanford,CA
603343,763,Stanford University,Stanford,CA
674740,763,Stanford University,Stanford,CA
